,id,comment,time
3527,001583,上半年涨的不错，加油！ , 07-10 06:33
3528,001583,这个鸡关注一周了，好可惜都没有买 , 07-07 14:45
3529,001583,此基今天很给力，希望以后再接再厉！ , 07-07 14:33
3530,001583,这么好的基金没人买？？？ , 07-07 13:56
3531,001583,我关注a股基金这么久，万没想到栽在安信手里 , 07-07 13:53
3532,001583,这么小的规模还不支持超级转换，你不怕清盘吗？ , 07-05 14:31
3533,001583,百度无人驾驶平台开放 概念股直线拉升 , 07-05 13:48
3534,001583,沪指低开低走 左侧减仓时机未到 , 07-04 15:47
3535,001583,礼拜五买入，加油看好你！ , 07-03 15:00
3536,001583,这么小规模，会不会很快清了 , 07-01 16:07
3537,001583,未来10年的神经基 , 07-01 10:17
3538,001583,机器人扶持政策将出  相关主题迎布局良机 , 05-17 15:45
3539,001583,险资救市路径曝光：6月坚守 7月再入市 , 04-19 14:51
3540,001583,主要指标回暖 下行压力仍不可掉以轻心 , 04-19 14:32
3541,001583,封闭期 , 01-11 12:17
3542,001583,什么时候发布呢？求解 , 12-18 00:47
3543,001583,明显净值给了000433 , 12-06 19:48
3544,001583,希望国人把自己的股市搞起来 , 12-04 22:17
3545,001583,还没开盘就已经掉了？ , 11-27 21:33
3546,001583,致黄经理的一句话 , 11-13 10:30
3547,001583,真的跟蜗牛似的，涨的好慢 , 11-13 00:58
3548,001583,退 , 11-07 22:13
3549,001583,可以开盘没？ , 11-03 12:15
3550,001583,终于出来了 , 08-10 10:16
3551,260108,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3552,260108,十年了，，亏的头疼。。！！晕。。。！ , 07-26 15:23
3553,260108,07年1.4买的一直亏，什么时候才会回本呀？ , 07-25 22:35
3554,260108,今天应该能涨到1.6 , 07-16 10:42
3555,260108,不知有没有跟踪沪深300的基金? , 07-14 21:54
3556,260108,大盘在上升通道运行，好歹都拿着，等突破3300点 , 07-06 10:07
3557,260108,今天买是不是会高了 , 06-30 20:11
3558,260108,这里静悄悄啊，买的人不多吗 , 06-29 19:25
3559,260108,看不懂??? , 06-24 12:24
3560,260108,昨天刚卖出，今天却涨了。看不东? , 06-23 15:02
3561,260108,昨天是诱多，今天是黑色星期四。泪奔555555 , 06-22 15:24
3562,260108,这是断崖是下跌啊，抽风了吧 , 06-22 14:59
3563,260108,今天还行，昨天入。 , 06-21 17:53
3564,260108,今天净值1.608 , 06-21 17:23
3565,260108,1.1608 , 06-21 16:52
3566,260108,今天净值多少？有提前知道的吗？ , 06-21 16:19
3567,260108,点赞........ , 06-21 15:34
3568,260108,请问大神，基金有仓位限制，有没有买入板块限制 , 06-19 16:47
3569,260108,但愿今天涨起来呦！ , 06-15 19:25
3570,260108,老子几十万已经10年了，还亏三分之一，基金经理 , 06-13 16:30
3571,260108,我五月九号买的赚2000元，1.03 进的 , 06-13 09:08
3572,260108,知耻而后勇！好基！！调仓终于调到正确的路上了 , 06-13 07:41
3573,260108,还行 , 06-09 21:07
3574,260108,赞，这段时间不错，加油 , 06-08 21:15
3575,260108,赞------- , 06-07 21:00
3576,260108,赞.......... , 06-07 15:06
3577,260108,今天都吃鸡血了，全线飘红。 , 06-07 10:15
3578,260108,涨:-)（春哥好样的）给你点赞! , 06-07 10:09
3579,260108,今天涨0.83 , 05-26 16:36
3580,260108,猪 , 05-25 22:20
3581,260108,cnm , 05-25 22:04
3582,260108,今天涨1.38 , 05-23 15:28
3583,260108,跌0.4 , 05-18 19:30
3584,260108,跌1.15 , 05-17 19:46
3585,260108,涨2.18 , 05-16 19:16
3586,260108,今天有人买了吗？ , 05-13 06:20
3587,260108,拿了快10年，最近涨的很好，今天全部卖了，还亏 , 04-25 18:22
3588,260108,买8只基！这个基是表现最差！最离谱！最无耻！ , 04-25 17:44
3589,260108,今天大盘大涨！这基居然是鸭蛋！！什么鬼！！！ , 04-05 20:10
3590,260108,十年了！一直亏的基金也就它了！大家呼吁下让我 , 03-28 22:03
3591,260108,垃圾基金 , 03-19 06:39
3592,260108,只求归本 , 03-17 07:10
3593,260108,分红的钱到哪去了？请说明 , 03-01 11:41
3594,260108,有北海舰队快一支的战友吗 , 02-26 14:53
3595,260108,这个基金真不怎么样。 , 02-26 07:51
3596,260108,这基明显欺骗投资者！大家请看净值！2015年4月 , 02-25 14:49
3597,260108,我只能说垃圾堆的一样 , 02-06 16:51
3598,260108,老子已经赎回了，赔了三分之一还多，坚持了十年 , 02-02 10:12
3599,260108,啥时候分红 , 01-11 21:10
3600,260108,死鸡不能买 , 01-11 15:32
3601,260108,远离 , 01-09 21:21
3602,260108,截止今天还亏0.4元 , 01-05 11:05
3603,260108,今天卖了 , 12-31 10:47
3604,260108,瓜子基金 , 12-29 01:58
3605,260108,基金 , 12-28 20:24
3606,260108,这只烂鸡 , 12-20 08:44
3607,260108,基金调仓了吧 , 12-18 10:21
3608,260108,加油 , 12-12 21:55
3609,260108,这基金经理会不会做啊？大盘涨他会跌，大盘跌跟 , 12-12 13:35
3610,260108,为什么8号跌了这么多  , 12-07 04:05
3611,260108,260108 , 12-04 08:21
3612,260108,甘肃基友 , 11-27 23:29
3613,260108,好继续 , 11-25 21:40
3614,260108,致基金经理 , 11-23 18:06
3615,260108,加油 , 11-21 09:44
3616,260108,求助 , 11-21 07:16
3617,260108,景顺长成新兴成长 , 11-20 20:53
3618,260108,郁闷 , 11-15 20:40
3619,260108,这两天别的鸡都长肉，唯独你在减肥。自豪吧。 , 11-15 11:40
3620,260108,经理这些天你去干吗 , 11-14 22:39
3621,260108,哎 , 11-12 08:06
3622,260108,基金经理你要为基民负责！！为基民创造更大的价 , 11-09 11:02
3623,260108,2015年最烂的鸡 , 11-02 22:33
3624,001837,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3625,001837,那位能告知下，这基今天能进不？ , 07-26 10:50
3626,001837,重仓的股票再涨 估值为啥跌 , 07-25 11:12
3627,001837,死鸡烂鸡垃圾鸡，谁买谁后悔，涨那么多才给零点 , 07-25 02:09
3628,001837,瑞声科技好坑啊 , 07-21 21:17
3629,001837,今天要火 , 07-19 14:28
3630,001837,赶快来个十连阳 , 07-19 10:59
3631,001837,来个十连阳 , 07-19 10:58
3632,001837,经理都买的哪些股票呢 , 07-18 20:54
3633,001837,我怎么都看不懂这个估值，能不能行了，坑 , 07-17 21:29
3634,001837,为何负一个多点，持仓都红的 , 07-17 19:06
3635,001837,这估值也太不准了，10个重仓股，就最后一个是跌 , 07-17 16:15
3636,001837,今天的估值不准还是股价不准 , 07-17 14:45
3637,001837,大曲最近很牛嘛。哈哈 , 07-14 20:32
3638,001837,差不多该跳出来了，明后天可能要跌 , 07-14 00:10
3639,001837,牛B , 07-12 10:38
3640,001837,这是大爆发啊，吓我一跳！ , 07-11 20:37
3641,001837,曲杨臭你狗妈臭你今天果然还跌呀，你不行就滚下 , 07-10 18:19
3642,001837,小曲发力了 , 07-07 18:27
3643,001837,再长点就撤。太坑了 , 07-05 06:54
3644,001837,哭了 , 07-05 06:27
3645,001837,尼玛，这只鸡就是垃圾，一直跌 , 07-03 15:58
3646,001837,这只鸡收益及时吗？ , 07-02 11:05
3647,001837,尼玛估值和净值差了一个点 , 06-30 21:04
3648,001837,貌似这只鸡要活过来了 , 06-30 15:31
3649,001837,要加油了哦 , 06-29 21:44
3650,001837,好多天都没有估值，今天竟然看到估值变动，意外 , 06-29 20:38
3651,001837,回本就走，手续费就当喂狗了 , 06-27 10:20
3652,001837,人都哪去了？ , 06-26 13:17
3653,001837,这是只死鸡。经理是多么无能啊。 , 06-22 22:10
3654,001837,还有人吗？谁能告诉我为什么这只鸡不动啊？ , 06-20 14:50
3655,001837,怎么看不到变化？没动吗？ , 06-19 17:11
3656,001837,臭狗仔曲杨臭你狗妈臭你每次跌多涨少！！！！ , 06-18 17:34
3657,001837,涨不动  就撤了 , 06-16 13:45
3658,001837,割肉 , 06-16 13:45
3659,001837,割肉割肉 , 06-16 13:44
3660,001837,这只曲扬连狗屎都不如每天都是跌你妈的！ , 06-15 23:09
3661,001837,贴吧还有人吗？ , 06-15 07:31
3662,001837,今天怎么没动 , 06-14 14:14
3663,001837,这基金怎么算的6.1日都在涨，收益是负的？看情 , 06-01 23:09
3664,001837,今天怎么跌这么少，腾讯跌了7.2 , 05-31 23:09
3665,001837,国内股市端午放三天假，但香港股市并不是放三天 , 05-31 13:37
3666,001837,这个基金有点看不懂，他第一大股为腾讯，但是腾 , 05-25 14:39
3667,001837,看估值看不出来，今天红还是绿 , 05-15 16:45
3668,001837,我的哥，今天历害了 , 05-09 23:47
3669,001837,为什么看不到估值？你们的看得到吗 , 05-05 21:23
3670,001837,想买基金挣钱太难了 , 05-05 11:37
3671,001837,跟到赚点儿钱 , 05-04 14:50
3672,001837,擦，师兄啊 , 05-04 11:20
3673,001837,这估值有问题，今天恐怕还是大涨1个多点 , 04-26 14:56
3674,001837,昨天赎回今天就红了。表示抗议 , 04-25 21:39
3675,001837,最近都是空仓吗？估值净值都没变的…… , 04-24 13:29
3676,001837,终于云开日出，要相信前海开源公司头牌周经理， , 04-20 23:55
3677,001837,曲经理：该基金回撤近5%了。为什么会比其它基金 , 04-19 06:57
3678,001837,经理有毒 , 04-18 22:11
3679,001837,可恶，买错了死鸡，还卖不出 , 04-13 23:17
3680,001837,买了此基真是瞎了眼，涨时偷，趺时还偷，鸡经理 , 04-13 21:38
3681,001837,这是一只特立独行的猪 , 04-13 06:50
3682,001837,今天红1%左右吧 , 04-12 16:21
3683,001837,曹你大爷的，还绿。 , 04-11 20:14
3684,001837,能不能再绿点？ , 04-07 15:11
3685,001837,最近咋的这么差？！ , 04-06 22:38
3686,001837,黑鸡，买了五十天，还不够手术费。 , 04-06 21:24
3687,001837,基金经理应该承认最近的调仓是最大败笔，每天净 , 04-06 20:46
3688,001837,今天要跌一个点左右 , 04-06 15:56
3689,001837,清明节期间，港股开盘了，这个基金会计算盈亏吗 , 04-03 22:13
3690,001837,怎么不让申购，也不让赎回了 , 03-29 21:30
3691,370027,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3692,370027,大盘明天或后天又要跌了，这周都是跌两天涨两天 , 07-14 17:07
3693,370027,这两天的净值昨天涨的少，今天跌的多有点不合乎 , 07-13 22:03
3694,370027,今天跌到底 , 07-13 20:42
3695,370027,这个基以前跌得很惨，亏得我实在是忍不住了，就 , 07-13 14:15
3696,370027,今天这几只股票长的这么好给出这点净值，有点假 , 07-12 20:42
3697,370027,什么是能进呢？ , 07-10 16:17
3698,370027,估值0.52，实际净值-0.05？啥情况？昨天的估值 , 07-05 23:31
3699,370027,今天保险股涨疯了 , 07-05 14:48
3700,370027,今天又可能净值会负，最好的理由是调仓换股，其 , 07-05 12:16
3701,370027,为什么估值和净值差距那么大？ , 07-04 20:57
3702,370027,这基金下半年开始要雄起了，下次跌时可以买入！ , 07-04 18:53
3703,370027,近期局势不稳，多个主力正在调仓布局，第二季持 , 07-03 18:08
3704,370027,为什么这个鸡一直没有人刷屏呢？涨势挺好的啊？ , 06-20 23:30
3705,370027,这个基以前特差，我亏了许多钱，后来每次大跌不 , 06-20 22:19
3706,370027,中国的股灾又来了 , 04-24 10:47
3707,370027,垃圾！赎回，一个礼拜亏5%！墙倒不扶就服你，艹 , 04-12 22:37
3708,370027,我去，蓝馊香菇，大盘这么涨他还一直跌 , 04-11 17:09
3709,370027,什么？你敢跟金鹰抢跌幅榜冠军？不想混了是不？ , 04-11 13:00
3710,370027,孟经理加油干！我相信你的能力，今年给广大投资 , 04-05 22:39
3711,370027,370027什么时候分红？ , 04-01 10:46
3712,370027,都几点了还没更新数据，今天的数据要什么时候才 , 03-30 09:21
3713,370027,近一周表现不错，值得表扬，望乘胜追击继续努力 , 03-07 19:46
3714,370027,高层大力推进储能发展 相关主题市场热度加速提 , 02-20 14:19
3715,370027,玩了：亏2万了，急死了，现在有不敢卖掉 , 01-17 20:51
3716,370027,黑暗的时候-让人过不过年 , 01-16 15:49
3717,370027,10%的收益已经跑赢了大多数p2p啦 , 01-14 08:43
3718,370027,如此差劲 , 01-07 19:01
3719,370027,问 , 01-06 12:33
3720,370027,今天估计收益归零了 , 01-06 12:08
3721,370027,上投智选30今日十大重仓有三只股暴跌，这选股能 , 01-03 19:11
3722,370027,回本-这辈子在玩你-就跺手 , 12-26 21:50
3723,370027,今天不错 , 12-18 19:21
3724,370027,不错，四连红 , 12-18 00:52
3725,370027,过年了：经济形势严峻不好：估值与实际相差太大 , 12-16 22:21
3726,370027,差距太大了 , 12-16 22:08
3727,370027,怎么搞的，这几日估值与净值的差距如此之大，是 , 12-16 21:16
3728,370027,什么情况居然跌了！ , 12-15 14:25
3729,370027,这周这个鸡很不给力啊 , 12-13 23:46
3730,370027,涨的时候就涨一点点，一跌就大跌，玩不起了 , 12-12 22:26
3731,370027,上周小涨4天，今天周一居然吓哭我了， , 12-12 14:35
3732,370027,不能赎回？ , 12-03 17:43
3733,370027,股市又割韭菜啦 , 12-02 14:06
3734,370027,转过来，跌惨了 , 11-29 19:34
3735,370027,操全他吗做假，看今天都是红的，估值也一直以来 , 11-28 22:04
3736,370027,杜猛没能力！换了经理有起色！ , 11-25 08:29
3737,370027,最近这个智选30乍的了 , 11-24 14:12
3738,370027,一天红三天绿：玩不过你，虽说少我一个不少，多 , 11-23 20:58
3739,370027,浙江磐安 , 11-23 17:52
3740,370027,烂基丶以后再也不买了 , 11-23 11:27
3741,370027,这只还可以继续拿着吗 , 11-19 01:26
3742,370027,新手，今日买行吗？ , 11-18 09:15
3743,370027,太狠了，居然是0 , 11-16 22:26
3744,370027,这估值有意义吗？这基太不靠谱了 , 11-16 09:54
3745,370027,上了3000点也转不了 , 11-16 09:25
3746,370027,这王八蛋想干吗？ , 11-16 07:58
3747,370027,今天明明说涨0.57左右，估值在1.6010为什么结果 , 11-15 21:22
3748,370027,指数上涨到3200多，创业板也上涨，见鬼了，基金 , 11-14 15:52
3749,370027,创造个鬼，高什么高，全弄虚做假，没股民基民支 , 11-14 15:48
3750,370027,既然看不懂，以后就不玩了，以这种形式，相信很 , 11-14 13:43
3751,370027,见鬼了？黑 , 11-14 13:33
3752,370027,经理：3200点了 , 11-14 13:32
3753,370027,什么意思，怎么回事，这两天，大盘大涨，基金怎 , 11-14 13:30
3754,370027,什么个意思：今天涨，全是红，为什么亏1000多 , 11-11 22:21
3755,370027,今天应该涨 , 11-11 09:37
3756,370027,什么基金；这样相信你，一直买来买去都没变过- , 11-09 13:28
3757,370027,上投智选重仓股万达信息今天复牌，愿今有所表现 , 11-05 11:22
3758,370027,这个烂鸡，经理在干吗呀 , 11-03 11:09
3759,370027,幸亏昨天清了 , 11-03 01:29
3760,370027,赞 , 10-31 12:57
3761,370027,今天这样的情况居然能涨，经理用心了。 , 10-27 21:18
3762,161217,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3763,161217,国投家系列基金都哪些银行有卖？ , 07-21 22:53
3764,161217,下半年煤炭供应或偏紧 行情持续发酵 , 07-21 15:05
3765,161217,最近跟打了鸡血一样，太牛了！ , 07-19 14:16
3766,161217,以为今天要要跌点呢！结果正好相反，不错嘛！ , 07-14 20:23
3767,161217,小殷经理，被你吓住了，前天刚进来，以为被套住 , 07-12 20:24
3768,161217,气死你！刚进来就大跌！什么鬼鸡？ , 07-11 15:19
3769,161217,今天出了什么问题 , 07-11 14:51
3770,161217,已盈利10.5个点，该撤一半仓还是再看看呢？ , 07-11 10:04
3771,161217,最近就如打了鸡血，太牛了 , 07-07 16:05
3772,161217,手续费太高，到现在还没回本，啥时能回本啊？ , 07-03 22:02
3773,161217,经理不错哦！ , 07-03 21:32
3774,161217,舍不得割肉啊 , 06-30 17:40
3775,161217,最近表现坚挺 , 06-30 15:06
3776,161217,怎么才0.15 , 06-16 20:57
3777,161217,能不能涨点，已经亏得不成样了 , 06-12 22:54
3778,161217,强烈要求更换基金经理！什么玩意基金！什么玩意 , 06-07 21:53
3779,161217,强烈要求换基金经理，什么玩意基金！什么玩意基 , 06-07 21:51
3780,161217,低点上车 , 05-26 18:26
3781,161217,大宗的都涨怎么还跌不科学啊 , 05-24 20:59
3782,161217,垃圾 , 05-24 20:56
3783,161217,去你妈逼 , 05-11 13:44
3784,161217,心都凉透了 , 04-20 12:49
3785,161217,这么垃圾，一直跌，什么时候是个头？ , 04-19 21:51
3786,161217,狗屎 , 04-19 10:03
3787,161217,什么时候挣回手续费？ , 04-16 00:29
3788,161217,不容易又红了 , 03-31 21:04
3789,161217,昨天指数涨了o:6多，我的基金还亏，经理你是怎 , 03-25 21:00
3790,161217,卖了，放了一 二年多一分钱搞到 , 03-24 01:02
3791,161217,哎呀我去！没跌！真好 , 03-21 21:06
3792,161217,买基金没看到过收益。没啥好玩的 , 03-10 15:48
3793,161217,此基太让人失望了！ , 03-08 10:08
3794,161217,人生的第一支鸡，希望不会让我失望。 , 03-04 12:19
3795,161217,告诉我我不是一个人在战斗？？ , 03-04 12:19
3796,161217,哪位大神能解释一下，国投资源161217和国投瑞银 , 02-22 18:01
3797,161217,我不是一人在战斗 , 02-14 09:03
3798,161217,不错，挺给力 , 01-25 06:29
3799,161217,赎回怎么还收手续费。买的是不已经扣完了吗？ , 01-12 15:05
3800,161217,赎回怎么还收收续费呀 , 01-11 18:05
3801,161217,绿毛龟……小殷 , 12-29 18:29
3802,161217,油气改革方案加速制定 相关行业迎布局良机 , 12-21 14:25
3803,161217,买几天怎么还在确认中？ , 12-09 21:28
3804,161217,割肉卖了，........ , 12-06 14:13
3805,161217,死球啦 , 12-06 09:41
3806,161217,刺激废了 , 11-30 11:02
3807,161217,昨天刚进，今天就跌那么多 , 11-23 15:51
3808,161217,这基持黄金了，买点看看。有一起的吗？ , 11-18 08:03
3809,161217,婊子养的，都跑了，它涨了 , 11-15 10:15
3810,161217,现在这价能买吗 , 11-14 11:21
3811,161217,怎么回事 , 11-12 18:27
3812,161217,什么时候才能涨点 , 11-10 08:04
3813,161217,卖不出去一天只有几手交易 , 11-01 16:32
3814,161217,收割机 , 10-27 13:16
3815,161217,割韭菜喽 , 10-26 10:13
3816,161217,请问是回调还是开启爆跌模式 , 10-26 09:39
3817,161217,长一把，跌一筐，涨它一个月还不够一天跌经理你 , 09-27 09:25
3818,161217,跌你妈，跌你姥姥！ , 09-26 13:21
3819,161217,为什么 , 09-26 01:21
3820,161217,这个到现在还是在亏！这都一年多了就不见涨！ , 09-23 17:16
3821,161217,这垃基目前想赚钱是不可能的！除非是大牛市，去 , 09-23 17:08
3822,161217,已经亏损60%了，飞不起来了 , 09-07 13:39
3823,161217,跑了跑了 , 09-06 13:18
3824,161217,求教高人  基金清盘是怎么回事   清盘就是投入 , 08-25 23:11
3825,161217,每天阴跌，指数上涨也跌，不是指数基金吗？指数 , 08-23 11:22
3826,161217,此鸡已死，就不活了 , 08-22 16:40
3827,161217,这鸡是鸡，是水鸭吧，只会潜水不会飞的 , 08-15 18:07
3828,161217,消停呀 , 08-08 19:54
3829,161217,一天能亏这么多，这鸡也是逆天 , 07-29 09:34
3830,161217,请问大师们此基的卖出费率多少？ , 07-29 09:32
3831,161217,何时涨到0.9798? , 07-29 09:32
3832,161217,赎回费率被改成全市场最高了 , 07-29 09:25
3833,519602,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3834,519602,加油啊，经理 , 05-16 21:07
3835,519602,我买这只鸡还是不错的，从去年9月22日到现在已 , 05-12 04:50
3836,519602,私募“筑梦”10万亿 首超公募 每月新增规模达50 , 04-24 14:48
3837,519602,重阳投资：如何解读上市公司现金持有量创新高 , 04-24 03:47
3838,519602,辽宁国资划拨社保提速 多地试点国企股权存量划 , 04-21 00:07
3839,519602,2017两会释放政策利好 一图掘金主题基金 , 04-20 19:29
3840,519602,医药主题基金再迎投资风口 , 04-20 10:11
3841,519602,控制规模完善风控 保本基金新规征求意见 , 04-20 09:28
3842,519602,固收类基金产品新华冒尖 , 04-15 13:48
3843,519602,全省教育基金会基金总量 达17.23亿元 , 04-15 13:18
3844,519602,委外资金持续涌入 增配权益类利好蓝筹 , 04-13 19:26
3845,519602,大兴将设首支电商引导基金 , 04-12 22:25
3846,519602,民生加银违规资金池背后：或输血宝能系资本运作 , 04-10 23:07
3847,519602,逾三成重仓股年报预亏 基金静待“拐点”机遇 , 04-08 22:26
3848,519602,雄安新区概念股起飞 18只“登机”的私募笑了 , 04-08 22:26
3849,519602,南方品质优选一季度涨15.45% , 04-08 22:21
3850,519602,鹏华基金赵强：FOF资产配置要动静结合 , 04-08 22:21
3851,519602,长信固收权益近三年回报居榜首 , 04-08 22:21
3852,519602,揭秘！一位基金从业人员定投7年浮盈200% , 04-08 22:17
3853,519602,全国首家军民融合创业基金落户山东 , 04-08 21:55
3854,519602,深圳私募基金信息服务平台在前海上线 , 04-08 21:51
3855,519602,沪指涨0.33% 基建工程、申万健康等涨幅居前 , 04-08 21:51
3856,519602,携程瞄上境外酒店基金 既做基石投资人又跟投 , 04-06 08:32
3857,519602,富荣基金贺翔：在资产轮动中获取超额收益 , 04-06 06:48
3858,519602,私募：监管趋严能够帮助市场去伪存真 , 04-06 05:56
3859,519602,怎么没人发贴  能不能继续持有啊 , 04-06 05:16
3860,519602,沪指结束两连升 环境治理等涨幅居前 , 03-11 20:09
3861,519602,奏响政策最强音 环保产业迎历史性发展机遇 , 03-11 19:44
3862,519602,农银尖端科技基金布局科技创新 , 03-11 19:44
3863,519602,“公募50”英雄榜 兴全占两席 , 03-11 19:44
3864,519602,工银瑞信荣获“最佳年金管理人”等双项大奖 , 01-18 07:31
3865,519602,沪深交易所发布分级基金业务管理指引 , 01-18 04:51
3866,519602,基金子公司监管趋严 强化合规风控要求 , 01-17 01:15
3867,519602,赎回的钱多少天能够到账？ , 11-28 12:25
3868,519602,配置黄金基金的六大理由 , 08-13 19:16
3869,519602,近十年年化收益18.75%，国富弹性获晨星十年五星 , 08-13 19:15
3870,519602,PE掘金影视文化投资 , 07-15 09:19
3871,519602,三大问题制约艺术金融产业发展 破解需四大任务 , 07-02 21:05
3872,519602,区块链助力金融 基金看好互金 , 07-02 20:56
3873,519602,看欧洲杯 盘点“基金中考” , 07-02 20:55
3874,519602,夏季达沃斯论坛即将引爆科技主题基金 , 07-02 20:53
3875,519602,多重利好齐聚军工板块 主题基金启动在即 , 07-02 20:52
3876,519602,下半年基金业需要关注的五件大事 , 07-02 20:51
3877,519602,证监会新政：欢迎外资私募进入中国境内募资 , 07-02 20:48
3878,519602,买了一个星期了。还在待确认金额（）=凸为什么? , 06-15 16:19
3879,519602,多久才能到帐 , 06-03 13:54
3880,519602,大数据时代量化投资大有可为 , 05-28 20:04
3881,519602,“有道资管”已联系中国基金业协会 , 05-28 19:59
3882,519602,人民币创五年新低 央行通过掉期市场四两拨千斤 , 05-28 19:58
3883,519602,和信创天公司拟挂牌上市 , 05-28 19:57
3884,519602,百亿级私募操作转向 防御进取板块受青睐 , 05-28 19:56
3885,519602,京东金融推出“企业金库” , 05-28 19:56
3886,519602,南方基金骆帅：短期仍以预防风险为主 , 05-28 19:53
3887,377016,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
3888,377016,加0.53 , 07-25 20:17
3889,377016,基金也要做波段，死等只能虧本了。這樣在等我， , 07-25 17:53
3890,377016,今天查了一下，5月9日申请赎回的，至今还没有到 , 07-24 16:59
3891,377016,我也投了十年了，还亏25％真是垃圾 , 07-23 08:49
3892,377016,最烂的基金！十年还亏25%！港股涨的日日见新高 , 07-21 21:06
3893,377016,求基金公司电话，谢谢 , 07-20 19:33
3894,377016,基金经理电话号码多少 , 07-20 19:24
3895,377016,申请赎回都2个月了，t 2到账，没诚信 , 07-20 19:19
3896,377016,10年，今天一看，竟然突破7毛了。一辈子就买过 , 07-20 17:56
3897,377016,张经理真棒 , 07-20 17:13
3898,377016,经理们加油，今天真棒！ , 07-19 19:56
3899,377016,我今年5月9日下单赎回，至今没有到账，谁能告诉 , 07-19 14:44
3900,377016,等待→_悲→喜！ , 07-17 21:14
3901,377016,张淑婉好样的.给新来的基金经理大大的赞一个[赞 , 07-15 14:22
3902,377016,从300亿规模到如今30亿规模，其实到了1.5净值， , 07-15 14:14
3903,377016,可以 , 07-14 20:46
3904,377016,1.08 , 07-14 20:46
3905,377016,涨多少 , 07-14 20:35
3906,377016,继续努力 , 07-14 15:52
3907,377016,加油 , 07-14 15:49
3908,377016,继续加油 , 07-14 12:23
3909,377016,谁知道这个基金看什么指数？通过什么app？ , 07-14 09:59
3910,377016,昨天才这么点？我不信…… , 07-13 20:58
3911,377016,太棒了！给基金经理大大的赞一个 , 07-13 20:44
3912,377016,牛 , 07-13 20:16
3913,377016,真不错 , 07-13 20:16
3914,377016,张淑婉好样的，加油！十年了终于看到希望了！ , 07-13 18:42
3915,377016,看看杨逸枫张军两人的业绩谁还敢把资金交给她管 , 07-13 11:54
3916,377016,这只基金估计是最烂的基金 , 07-13 11:38
3917,377016,怎么有些涨幅看不到 , 07-11 22:21
3918,377016,好基 , 07-11 10:31
3919,377016,一元买的，也不知道什么时候回本呀？ , 07-10 09:53
3920,377016,谁告诉我一下谢谢 , 07-07 17:58
3921,377016,涨多少 , 07-06 21:10
3922,377016,你要死啊！涨费了牛劲了，跌怎么这么痛快呢！死 , 07-06 21:09
3923,377016,你麻痹，瘟孽。。。。。。 , 07-06 21:05
3924,377016,为什么该基金持仓股票是涨的，基金净值是跌的？ , 07-06 10:38
3925,377016,阿里巴巴的涨跌跟基金有关系吗 , 07-05 23:08
3926,377016,今天跌到底那 , 07-04 21:04
3927,377016,我是07年1块买的呀，现在真欲哭无泪，到底怎么 , 07-03 10:31
3928,377016,今年平均收益率冠军！聊聊QDII基金那些事儿 , 06-30 09:50
3929,377016,上投QDII苦主集中一下吧 , 06-29 13:41
3930,377016,通知—— , 06-29 00:10
3931,377016,100年后一定能回本，只要你有信心妈骂 , 06-28 23:45
3932,377016,找85--87年宣化师院51392部队战友 , 06-27 16:19
3933,377016,亲们，谁知道基金怎么加入自选？应该下载个什么 , 06-24 14:07
3934,377016,经理们：加油！我坚信你们的才能，定能翻本。我 , 06-24 09:41
3935,377016,要给基金经理点信心，估计下个猴年能达到1元以 , 06-22 19:12
3936,377016,6月9日赎回，今天21日还没有到账！！！ , 06-21 10:12
3937,377016,近6月涨幅有问题，我就是近6月购进的，现在涨幅 , 06-21 07:58
3938,377016,为什么这基好多时候涨幅都是一样的的，是不是有 , 06-20 19:57
3939,377016,9日赎回，刚查账还没到账！ , 06-20 14:25
3940,377016,今天给力……… , 06-20 14:25
3941,377016,这只基是神坑，千万不要买，果断清仓 , 06-20 06:53
3942,377016,6月5日去赎回的，今天13日了还未到账，操！说六 , 06-19 21:15
3943,377016,这个78基金拿了10年了 现在才想起来 居然还是亏 , 06-19 12:38
3944,377016,我1元一份买的，一直是亏的，这基金是78金哟， , 06-19 11:18
3945,377016,昨天赎回的 现在还显示未处理 应该几天显示赎回 , 06-15 12:34
3946,377016,5月24号赎回，到现在6月5号还没到帐，你这只基 , 06-13 18:21
3947,377016,12号的净值呢 , 06-13 13:23
3948,377016,基金经理能出来解释一下吗？49亿多钱投在你这个 , 06-12 21:52
3949,377016,净值有问题！！！大家都不要买 这个基金，阿里 , 06-12 20:47
3950,377016,嗳刚开始就买的那年那月才能回本哟 , 06-12 12:49
3951,377016,杨逸枫：来大陆前就听说大陆投资者钱多人傻 好 , 06-12 12:35
3952,377016,杨逸枫：本人再次获得2011年泛太平洋金融投资模 , 06-12 12:24
3953,377016,杨逸枫：本人择股不择时理论没有任何错误 错的 , 06-12 12:19
3954,377016,杨逸枫:从亚太先进国家的投资经验看 基金回报远 , 06-12 12:18
